symbol,open_time,close_time,available_at_assumed,open,high,low,close,volume
SOLUSDT,2025-06-02T00:00:00+00:00,2025-06-02T23:59:59.999000+00:00,2025-06-03T00:00:00.999000+00:00,157.68,158.93,151.67,156.83,2502052.191
SOLUSDT,2025-06-03T00:00:00+00:00,2025-06-03T23:59:59.999000+00:00,2025-06-04T00:00:00.999000+00:00,156.83,163.64,154.14,155.19,2849585.145
SOLUSDT,2025-06-04T00:00:00+00:00,2025-06-04T23:59:59.999000+00:00,2025-06-05T00:00:00.999000+00:00,155.19,157.97,152.94,153.26,1990646.424
SOLUSDT,2025-06-05T00:00:00+00:00,2025-06-05T23:59:59.999000+00:00,2025-06-06T00:00:00.999000+00:00,153.27,154.61,141.53,144.29,4258041.075
SOLUSDT,2025-06-06T00:00:00+00:00,2025-06-06T23:59:59.999000+00:00,2025-06-07T00:00:00.999000+00:00,144.28,152.39,144.11,147.83,2167791.114
SOLUSDT,2025-06-07T00:00:00+00:00,2025-06-07T23:59:59.999000+00:00,2025-06-08T00:00:00.999000+00:00,147.82,152.84,146.84,150.06,1408204.615
SOLUSDT,2025-06-08T00:00:00+00:00,2025-06-08T23:59:59.999000+00:00,2025-06-09T00:00:00.999000+00:00,150.07,155.3,147.88,152.45,1564000.366
SOLUSDT,2025-06-09T00:00:00+00:00,2025-06-09T23:59:59.999000+00:00,2025-06-10T00:00:00.999000+00:00,152.45,161.73,149.58,161.16,3079728.265
SOLUSDT,2025-06-10T00:00:00+00:00,2025-06-10T23:59:59.999000+00:00,2025-06-11T00:00:00.999000+00:00,161.16,165.67,156.32,165.12,3589559.163
SOLUSDT,2025-06-11T00:00:00+00:00,2025-06-11T23:59:59.999000+00:00,2025-06-12T00:00:00.999000+00:00,165.12,168.36,159.21,160.97,4019424.999
SOLUSDT,2025-06-12T00:00:00+00:00,2025-06-12T23:59:59.999000+00:00,2025-06-13T00:00:00.999000+00:00,160.98,161.28,152.02,152.32,2883476.685
SOLUSDT,2025-06-13T00:00:00+00:00,2025-06-13T23:59:59.999000+00:00,2025-06-14T00:00:00.999000+00:00,152.32,152.59,140.21,148.6,5339782.783
SOLUSDT,2025-06-14T00:00:00+00:00,2025-06-14T23:59:59.999000+00:00,2025-06-15T00:00:00.999000+00:00,148.6,148.7,141.97,144.64,1679994.751
SOLUSDT,2025-06-15T00:00:00+00:00,2025-06-15T23:59:59.999000+00:00,2025-06-16T00:00:00.999000+00:00,144.65,153.54,144.22,152.97,2831999.616
SOLUSDT,2025-06-16T00:00:00+00:00,2025-06-16T23:59:59.999000+00:00,2025-06-17T00:00:00.999000+00:00,152.97,158.8,150.3,150.72,3573196.785
SOLUSDT,2025-06-17T00:00:00+00:00,2025-06-17T23:59:59.999000+00:00,2025-06-18T00:00:00.999000+00:00,150.73,154.33,145.61,147.57,3395648.859
SOLUSDT,2025-06-18T00:00:00+00:00,2025-06-18T23:59:59.999000+00:00,2025-06-19T00:00:00.999000+00:00,147.58,149.28,143.65,146.34,2800908.98
SOLUSDT,2025-06-19T00:00:00+00:00,2025-06-19T23:59:59.999000+00:00,2025-06-20T00:00:00.999000+00:00,146.35,147.9,142.92,147.04,2285335.729
SOLUSDT,2025-06-20T00:00:00+00:00,2025-06-20T23:59:59.999000+00:00,2025-06-21T00:00:00.999000+00:00,147.04,148.81,135.69,140.11,3393327.209
SOLUSDT,2025-06-21T00:00:00+00:00,2025-06-21T23:59:59.999000+00:00,2025-06-22T00:00:00.999000+00:00,140.11,142.6,130.9,135.43,2826424.143
SOLUSDT,2025-06-22T00:00:00+00:00,2025-06-22T23:59:59.999000+00:00,2025-06-23T00:00:00.999000+00:00,135.43,137.62,126.0,131.71,4252120.023
SOLUSDT,2025-06-23T00:00:00+00:00,2025-06-23T23:59:59.999000+00:00,2025-06-24T00:00:00.999000+00:00,131.71,146.92,130.68,144.51,4573147.667
SOLUSDT,2025-06-24T00:00:00+00:00,2025-06-24T23:59:59.999000+00:00,2025-06-25T00:00:00.999000+00:00,144.51,146.77,142.31,145.92,2741809.086
SOLUSDT,2025-06-25T00:00:00+00:00,2025-06-25T23:59:59.999000+00:00,2025-06-26T00:00:00.999000+00:00,145.93,147.95,142.25,143.57,2233601.909
SOLUSDT,2025-06-26T00:00:00+00:00,2025-06-26T23:59:59.999000+00:00,2025-06-27T00:00:00.999000+00:00,143.57,148.0,138.62,139.06,2522507.942
SOLUSDT,2025-06-27T00:00:00+00:00,2025-06-27T23:59:59.999000+00:00,2025-06-28T00:00:00.999000+00:00,139.05,144.85,137.14,142.09,2471847.15
SOLUSDT,2025-06-28T00:00:00+00:00,2025-06-28T23:59:59.999000+00:00,2025-06-29T00:00:00.999000+00:00,142.09,152.7,141.13,150.72,2657836.682
SOLUSDT,2025-06-29T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00.999000+00:00,150.73,154.77,149.36,153.32,2150026.172
SOLUSDT,2025-06-30T00:00:00+00:00,2025-06-30T23:59:59.999000+00:00,2025-07-01T00:00:00.999000+00:00,153.32,159.99,149.45,154.81,3871390.335
SOLUSDT,2025-07-01T00:00:00+00:00,2025-07-01T23:59:59.999000+00:00,2025-07-02T00:00:00.999000+00:00,154.82,155.64,144.85,146.88,2770862.174
SOLUSDT,2025-07-02T00:00:00+00:00,2025-07-02T23:59:59.999000+00:00,2025-07-03T00:00:00.999000+00:00,146.87,154.47,145.85,152.27,2652574.279
SOLUSDT,2025-07-03T00:00:00+00:00,2025-07-03T23:59:59.999000+00:00,2025-07-04T00:00:00.999000+00:00,152.28,156.35,149.86,152.36,2686218.205
SOLUSDT,2025-07-04T00:00:00+00:00,2025-07-04T23:59:59.999000+00:00,2025-07-05T00:00:00.999000+00:00,152.35,153.88,145.22,147.7,2308086.736
SOLUSDT,2025-07-05T00:00:00+00:00,2025-07-05T23:59:59.999000+00:00,2025-07-06T00:00:00.999000+00:00,147.69,148.7,145.9,147.55,1173963.86
SOLUSDT,2025-07-06T00:00:00+00:00,2025-07-06T23:59:59.999000+00:00,2025-07-07T00:00:00.999000+00:00,147.55,153.89,146.78,151.86,2486859.718
SOLUSDT,2025-07-07T00:00:00+00:00,2025-07-07T23:59:59.999000+00:00,2025-07-08T00:00:00.999000+00:00,151.86,153.6,147.7,148.88,2174727.723
SOLUSDT,2025-07-08T00:00:00+00:00,2025-07-08T23:59:59.999000+00:00,2025-07-09T00:00:00.999000+00:00,148.89,152.88,147.85,151.67,2712869.323
SOLUSDT,2025-07-09T00:00:00+00:00,2025-07-09T23:59:59.999000+00:00,2025-07-10T00:00:00.999000+00:00,151.68,157.93,150.53,157.05,2907219.748
SOLUSDT,2025-07-10T00:00:00+00:00,2025-07-10T23:59:59.999000+00:00,2025-07-11T00:00:00.999000+00:00,157.06,165.43,155.64,164.34,3428382.349
SOLUSDT,2025-07-11T00:00:00+00:00,2025-07-11T23:59:59.999000+00:00,2025-07-12T00:00:00.999000+00:00,164.33,168.2,159.54,162.93,4354179.713
SOLUSDT,2025-07-12T00:00:00+00:00,2025-07-12T23:59:59.999000+00:00,2025-07-13T00:00:00.999000+00:00,162.92,163.9,157.74,160.69,2043211.942
SOLUSDT,2025-07-13T00:00:00+00:00,2025-07-13T23:59:59.999000+00:00,2025-07-14T00:00:00.999000+00:00,160.7,164.19,159.63,161.15,1929745.851
SOLUSDT,2025-07-14T00:00:00+00:00,2025-07-14T23:59:59.999000+00:00,2025-07-15T00:00:00.999000+00:00,161.15,168.65,160.61,162.21,3973706.533
SOLUSDT,2025-07-15T00:00:00+00:00,2025-07-15T23:59:59.999000+00:00,2025-07-16T00:00:00.999000+00:00,162.21,164.26,157.23,163.98,3665295.753
SOLUSDT,2025-07-16T00:00:00+00:00,2025-07-16T23:59:59.999000+00:00,2025-07-17T00:00:00.999000+00:00,163.98,176.0,161.51,173.63,5020288.123
